username,rating,time,votes,comment
ねごしエイタ,4.5,2021/05/17,9,"「進撃の巨人 Season2」の続きで、巨人の正体、壁の秘密に近づいた調査兵団が、中央政府に狙われるです。また人類を救うために、最初に破られた壁の内側を取り戻すために立ち上がるお話だったです。



{netabare}　エレンとクリスタもといヒストリアが誘拐されたり、ケニーの登場でリバァイの二人の関係、生い立ちも分かっていくです。誘拐によって、リストリアの過去、始祖の巨人の存在、エレンの父親のしたことや末路も明らかになり、面白くなっていくです。

　一方で、権力の乱用により、エルビィンが捕まったり調査兵団解体が言い渡され、ミカサやアルミン達が追われたりするです。

　エルヴィンがピンチに立たされた時、大逆転が出来過ぎていたです。 {/netabare}



　二つの出来事が終わる時、話は一つの方向に続き、誰かさんの活躍が人類を一つにするきっかけになったところも、必然だったです。



　ついに、人類のために一刻を争う作戦{netabare}である、エレンたちの故郷シガンシナ区、つまりウォール・マリア奪還作戦が始まるところの派手な出撃で終わってしまったところに、待ちきれなくなるです。EDでも見せたエレン、ミカサ、リヴァィの争いは{/netabare}何なのか？さらに待ち遠しかったです。

　ライナー、ベルトルト{netabare}、謎の猿巨人{/netabare}との決戦どうなる？です。



　敵は巨人{netabare}だけでなく、味方であるはずの王室でもあったことは、物語の話に限らないことのようで面白かったです。エレンたち調査兵団がつぶされることなく、逆転できたことも良かったです。{/netabare}巨人の正体の核心、退くことのできない前進をより、エレンたち人類がどうなるのか？次回お楽しみになったです。"
退会済のユーザー,3.6,2021/05/11,0,"【2018年7月～】3期part1 12話（38〜49話）



 {netabare}

・ウォールマリア奪還計画凍結、エレン、ヒストリア誘拐。

・リヴァイvsケニーおじさん

・礼拝堂地下にて真実が。救出成功

・ウォールマリア最終奪還作戦開始

{/netabare}



話の根幹に関わる秘密が少しずつ暴かれる！

本partはVS巨人よりも、VS人間が多いので、バトル的には少し物足りない部分あるが、ストーリー上やむなし。



アニメは映像がキレイで見やすくて◎

Part2が熱そう！"
Qoo,3.9,2021/02/28,1,"巨人VS人間から一転し人間VS人間に。それ自体は問題ないのですが、今までは謎が解明されるたび納得する理由も明かされていたのだけれど今回は…うーん。

ちょっと突拍子もなさすぎてついていけない、というのが正直なところ。大風呂敷広げすぎた感が少しありますね。あとOPは大物を起用したようですが合ってませんね。"
ふじき,5.0,2021/02/23,3,"season3に該当する部分は原作未読の状態で見始めました。

作画がとてもきれいです。

特に立体機動装置の描写がすごくて、これこのまんまユニバのアトラクションなるんちゃう？と思いながら見てました。



本作で、今まで広げられていた風呂敷が怒涛の勢いでたたまれます。

本作を見た後に改めて過去のシーズンを身返すと、キャラクターの発言、行動の一つ一つに無駄が無さ過ぎてびっくりします。

長期連載らしい中だるみだとか場当たり的な要素が無くて、あまり熱心じゃない読者の私はただただ驚くばかり…。

リアルタイムで追ってたかったです…が、今ファイナルシーズンを原作読んだ上でリアルタイム視聴していても毎週心がしんどいので、まとまった状態で見るのが、小心者の私には良かったのかも。



話もキャラクターも完璧な作品です。

話中、繰り返し世界の残酷さが語られますが、その「残酷な世界」に適応している（かのように見える）人々の後悔（殺そうと決めたのに殺せなかった等）に、どんな苦境でも思考を諦めない調査兵団の面々の強さが垣間見えます。

最近、色んなニュースで、「苦境に立たされたとき、人は思考を停止し、都合の良いように記憶を改ざんしてしまう」という大衆の性質を目の当たりにする事態が多いです。

そうした世相も十分に反映されてる絶望的な世界で、「観察者」になるんじゃなくて、ものすごい引力で泣いて喚いて「何か」（本作では、とりあえず駆逐。）を実行しようとするエレンの主人公感がすごいです。



みんな大好きですが、ハンジさんが大好きです。

あの世界で、徹頭徹尾対話を信じることのできる人。そしてもちろんリヴァイ兵長。"
ヘラチオ,4.2,2021/02/03,8,"ここの話からは原作を一切読んでいないので、わくわくしながら見た。



話の流れ的にそうだと思ったが、内ゲバ続き。内部が腐ってたらしょうがない。

今回もいっぱい人死ぬの辛い。



ただ、リヴァイの活躍が多めで嬉しい。{netabare}巨人じゃなくて人間相手だが。{/netabare}



ヒストリアが大活躍。{netabare}居座っていた王家は偽者でヒストリアこそが真の王位継承できる。ダイダラボッチなお父さんにとどめを刺したわけだし。{/netabare}

巨人の秘密も段々明かされていく。

{netabare}エレンの父が元々の王家の血を根絶やしにして、人類を救うために巨人になる因子を奪ってエレンに与えた。{/netabare}



アッカーマンにまつわる話も。

{netabare}リヴァイもそうやったんか。ケニーは叔父さんだと！{/netabare}



{netabare}ギャグみたいな最初のほうの訓練も伏線あったとは。教官はエレンの両親と知り合いで調査兵団になってほしくないから、しれっと装置をいじっていたのだな。{/netabare}



貴重な肉ではしゃぐ回は息抜きのギャグ回で良かった。

{netabare}意識を失っても動き続けるサシャと誰も喧嘩を止めてくれないせいで辞め時を失い、しょぼいパンチを繰り出し続けるジャンとエレン。{/netabare}





OP

Red Swan　YOSHIKI feat. HYDE

ED

暁の鎮魂歌　Linked Horizon

YOSHIKIとHYDEって豪華すぎる。





以下はアマゾンプライムから引用のあらすじ。

百年の長きに渡り人類と外の世界を隔ててきた壁。その壁の向こうには見たことのない世界が広がっているという。炎の水、氷の大地、砂の雪原……。本の中に書かれた言葉は、少年の探究心をかき立てるものばかりだった。やがて時が過ぎ、壁が巨人によって壊された現在、人類は一歩ずつ世界の真実へと近づこうとしている。巨人の正体は何なのか?何故、壁の中に巨人が埋まっていたのか?巨人化したエレン・イェーガーが持つ「座標」の力とは?そして、ヒストリア・レイスはこの世界の何を知るのか?エレンら104期兵を加え、新たな体制となったリヴァイ班。行動を開始した彼らの前に、最強最悪の敵が立ち塞がる。





1. 狼煙

エレンたち104期生は新たにリヴァイ班へと編入されることになった。ウォール・マリアに開けられた穴を塞ぐという当初の目標を達成するため、巨人化したエレンの体を自在に硬質化する方法を探る実験を進めるハンジだったが、そこへニック司祭が何者かに殺されたという知らせが入る。ニックの殺害が憲兵団の手によるものと断定したハンジの報告を受けたリヴァイのもとに届く、エルヴィンからの手紙。そこに書かれていた内容とは……？



2. 痛み

エレンとヒストリアを乗せた馬車が襲撃され、そのまま二人が攫われてしまった。追おうとするリヴァイの前に立ち塞がる謎の男。その顔を見て、リヴァイは「ケニー」と叫ぶ。どうやらリヴァイにとって、過去に因縁のある相手らしい。二人の戦いは、まさに相手の命を奪おうとするものだった。巨人対人類ではなく、人類同士が立体機動装置を用いて行う死闘。その信じられない光景を目撃したジャンたちもまた、戦闘に巻き込まれていく。



3. 昔話

攫われたヒストリアが目を覚ますと、そこには彼女の父親を名乗るロッド・レイスという中年の男がいた。ロッドはヒストリアを抱きしめながら、レイス家にまつわる重大な秘密を打ち明ける。一方、ハンジも捕らえた憲兵の口を割らせて、レイス家の秘密を掴んでいた。今後の方針を決定するため、エルヴィンにレイス家の情報を伝えようとするハンジ。その頃、エルヴィンはピクシスと面会し、人類の歴史を動かす決意を表明するのだった。



4. 信頼

憲兵団の策により、民間人を殺害した罪を着せられてしまった調査兵団。彼らが潜伏する森の中に、見回りをしていた男女二人の憲兵、マルロとヒッチが足を踏み入れる。水汲みをしているアルミンを発見するも、逆にリヴァイたちによって拘束された二人。だが、憲兵団のやり方に疑問を感じるマルロは調査兵団への協力を申し出る。リヴァイは二人の身柄をジャンに預けるが、ジャンは彼らのことを信用しておらず、ナイフを向けてしまう。



5. 回答

ついに調査兵団の命運が尽きようとしていた。中央憲兵に追い詰められ、エルヴィンの処刑が執行されようとしていたのだ。王の間にて、最後の裁判を受けるエルヴィン。調査兵団を失うということは、人類の矛を失うことを意味する。――エルヴィンの主張に誰も耳を貸そうとせず、処刑台へと連行されそうになった矢先に、超大型巨人と鎧の巨人がウォール・ローゼを突破したとの情報が入る。はたして、人類の未来を託すべきは誰なのか!?



6. 罪

どれほどの時間が経ったのか。礼拝堂の地下で目を覚ましたエレンの体は鎖で拘束され、目の前にはすべての記憶を取り戻したというヒストリアが、ロッドと並び立っていた。ロッドとヒストリアの手が背中に触れたことで、エレンの脳内に浮かび上がってくる忌まわしき記憶。それは、５年前のある夜にレイス家を襲ったという悲劇の真相だった。あの夜、ロッドから家族を奪ったのはエレンの父、グリシャ・イェーガーだというのだが……。



7. 願い

ロッドが語るレイス家の真実。何代にもわたって受け継がれてきた巨人の力は今、エレンの中にあるという。ヒストリアは叫ぶ、その力を手に入れ世界の歴史を継承し、この世から巨人を駆逐することこそが自分の使命だと。一方、真実を知ったエレンは償いきれない罪を犯してしまったと涙を流し、人類の命運をヒストリアに託す覚悟を決める。そんなエレンの想いを受けたヒストリアは、ロッドのもくろみ通り巨人化してしまうのか？



8. オルブド区外壁

ヒストリアはロッドに逆らい、エレンを連れて礼拝堂から脱出しようとする。すると、床にこぼれた薬品を体内に取り入れたロッドが巨人化してしまった。その衝撃で飛ばされるヒストリアと拘束されたままだったエレンを、駆けつけた調査兵団の仲間たちが救う。そうしている間にもロッド巨人の体は形成されていき、その大きさは超大型巨人をも超えるものとなった。仲間が危機に直面したとき、エレンは再び自分を信じることを選択する。



9. 壁の王

エレンは仲間を守ることができたが、同時にロッド巨人も地上に出てきてしまった。高熱を発し、周囲の木々を焼きながら、ロッド巨人はゆっくりと歩みを進める。その先にはオルブド区があるが、エルヴィンはあえて避難指示を出さずに巨人を迎え撃つ作戦を立てる。被害がウォール・シーナの中心部にまで及ぶことを防ぐためにオルブド区の住民をおとりにしつつ、ひとりも死傷者を出さないという困難な戦いに、調査兵団が立ち向かう。



10. 友人

ロッド巨人は倒され、自らとどめを刺したヒストリアは住民や兵士たちの前で自分が真の王であることを宣言する。その頃、礼拝堂の崩落現場から脱出したケニーは大量の血を流し、息も絶え絶えになりながら横たわっていた。ケニーの脳裏に浮かんでは消える自らの壮絶な生涯-。ふと気がつくと、目の前にはリヴァイが立っていた。ケニーは生きるための最後のあがきをするかのように、巨人化する薬品の入った注射器を取り出すのだった…



11. 傍観者

ヒストリアの戴冠から２か月。牧場で孤児たちの面倒を見るヒストリアは、人々から親しみを込めて「牛飼いの女神様」と呼ばれていた。調査兵団ではエレンが得た硬質化の能力に関する実験が行われ、対巨人兵器の開発に成功する。度重なる実験は体に大きな負担を強いるものだったが、エレンは、巨人を一掃できるなら自分の身が削られることなどいとわない覚悟を見せる。そして、ある人物のことを思い出すのだった。



12. 奪還作戦の夜

調査兵団の悲願であるウォール・マリア奪還作戦は、２日後に決行されることとなった。リヴァイは手負いのエルヴィンに対し出陣を控えるよう進言するが、エルヴィンは固辞。「この世の真実が明らかになる瞬間に立ち会わなければならない」と語るエルヴィンの強い意志に、リヴァイも納得してその場を去るのだった。その夜、兵舎で盛大な宴会が催され、英気を養う兵士たち。エレンたちはここまでの戦いを振り返り、決意を新たにする。"
「な」,4.3,2021/02/01,3,"暇すぎたので、そういえば二期の続きを見ていなかったということで、見てみたらどハマリしてしまった。



最初は全く期待せずにいた。どうやら巨人と闘わないようで、単行本の評判も悪いとアメトーークで聞いていた。

しかし、個人的には一期や二期をはるかに上回る面白さだった。



まず人対人ということで、互いの信念みたいな物が見えてくる。巨人対人ではこれがなかった。そりゃライナーやベルトルトの生い立ちが分かれば違う見方が出来るんだが、一期から順番に見ていったら流石に無理。



あと少年誌特有の浮いた寒いギャグが少ない。おかげで気が散ることなく一つの事件に集中できる。

酒場での肉争奪戦も、結局は新米の頃の志を思い出すための種になっている。これは考えすぎかもしれないが、とにかく余計な話が少ない。



そして、ちょくちょく感動シーン的なものが入るが、ここで変に間延びさせていない。中途半端な感動になる前に直ぐに別カットへ移っている。リヴァイのクリスタに対する″ありがとう″も多くを語っておらず、奥ゆかしさを感じる。これはやたらと増えた感動系の日常系アニメに見習って欲しい。



ひたすらテンポよく話が進んでいき細かい起承転結が繰り返される。戦闘シーンもかっこよく、余計なシーンが入らない。最後は希望とも絶望とも取れるなんとも言えない終わりかた。

物語が完結したわけではないのに、一つのエンターテイメントとしてはもはや完成されている。進撃の巨人を全く見たことのない人でも一期二期の内容を適当にさらってもらってこれを見てもらいたい。

二週目ではなく、記憶を消してまた見たいとはまさにこれのことだと思った。"
Takaさん,3.8,2020/11/29,2,"Season2に続き、クリスタが主人公格に見えた。



新リヴァイ班のメンツは意外だったかな。

リヴァイも、アッカーマンの血族には納得。"
DB,3.6,2020/04/27,1,まあここまでくればきちんと終わるまで見ていたいなと思っております。最初は巨人のおどろおどろしさで見ていましたが、なんとなく人間模様みたいな話として見ているような気がします。３期もわかりやすくてよかったのではないでしょうか。
れりる,5.0,2020/04/22,3,物語といい作画といい曲といいすべてが最高に面白かった。とくに立体機動のアクションがすごくよかったです。4期もとても期待です。
Don Diablo,4.8,2020/03/23,2,今までのOp曲と違って進撃の巨人の物語の展開と合っていたと思いました。
ようす,4.2,2020/02/08,26,"進撃の巨人・３期。



１期(25話)と２期(12話)または、

総集編劇場版映画３作を見てから視聴してください。



2020年秋には４期も放送予定！



今回はなかなかアツい展開続きだったので、

４期が決定しているのは嬉しいです♪



３期は分割２クールで、全２２話です。

まとめてレビューします。





● ストーリー

人を食べる巨人から身を守るため、

三重の壁に囲まれた国の中で暮らす人類。



エレン・イェーガー(♂)は、

壁の外へ遠征して調査を行う調査兵団の一員であり、

巨人化の力を持つ少年。



特別な力を持つ存在として、

正体不明の敵から狙われていた。



エレンの父が世界の秘密を隠したという地下室を目指して、

調査兵団はエレンの昔の家を目指す。





これまでは巨人vs人類という構図だったのが、

３期では人vs人とという場面が多くなっていました。



謎だらけのこの世界で、

いろんな立場の人間の思惑や秘密がぶつかり合っていく。



そして徐々に明らかになる世界の謎。



２期までは謎まみれだったのですが、

３期の終わりには大部分の謎が明らかになります。



この世界はなぜ３重の壁に囲まれているのか、

巨人とは一体どこから来るのか、

エレンを狙う敵の目的とは、

エレン達が持つ巨人化の力とは、



などなど、１期や２期での謎はほとんど明かされます。



その分、新たな謎がまたどーんと置かれてしまったのですが。笑

（これは４期へ持ち越し。）



特に３期後半、エレンの家の地下室を目指す戦いは、

かなり絶望的な状況の中で抗う調査兵団の姿がかっこよくて…。



命をかけて、最後の最後まで己の信じるものだけは貫こうとする姿に、

毎回目が離せませんでした。一気に最終話まで駆け抜けたくなりました。





≪　失う辛さと自分にできること　≫



巨人がうろつく壁外で調査を行う調査兵団には常に危険がつきまとい、

いつ命を落としてもおかしくない。



今回も恐ろしい数の調査兵団員が命を失います。

誰もが、大切な仲間を失っていく。



辛いなあ。辛いよ。

大切な仲間を失う辛さをこの人たちはどれだけ経験してきたのか。



気が付けば、みんな死んでしまった。

気が付けば、自分だけが生き残っていた。



残された自分にできることは、ただ意思を引き継ぎ、進むことのみ。

だから立ち止まることは許されない。



この世界にいると、ゆっくり悲しみに浸る暇なんてなくて、

誰かを失った辛さも悲しみも、激動の世界に押し流されてしまう。



それでも、己の道を信じて進む。

この先に、彼らが夢見た未来があると信じて。

そんな未来は本当に存在するのか？と挫けそうになる心と共に。





≪　人と世界　≫



初めは、壁の外の自由を手に入れたいという願いからだった。

人にとっての脅威は巨人だった。



だけど、気が付けば真の脅威は同じ人間であり、世界であった。

私達と同じだった。



結局のところ、世界のすべての人が平和に過ごすことなんて、

不可能なのだろうか。



平和に、自由に暮らしたい。

たったそれだけの願いを、私達はずっと叶えられずにいる。



誰かより幸せになりたい、誰かより豊かでありたい。

そんな願いを持ってしまった時点で、人間は世界に敗れたのだろうか。



エレン達も同じ道にたどり着いた。

そして繰り返そうとしている。



平和で自由な世界を手に入れる。

そのためなら、自分の周りの世界以外はどうなってもいい。

むしろ、これまでされてきたことへの恨みを晴らしてやる。



エレンたちがこの先どのような道を選ぶのかはわからないけれど、

彼らなら別の道を見せてくれるのではという期待もある。



いつか世界のすべてが平和になる日まで。

自分には何ができるのか。



何かできるとしても、行動に起こすことができるのか。

自分には自信がないなあ。



そう考えると、

次々と行動を起こすエレン達は本当にすごいなと思います。





● キャラクター

世界を変えるために立ち向かうキャラクターたちは、

みんな強くてかっこいいです。



望んだものを得るための戦い、

その中で生きることを選んだ人たちばかり。



誰が一番好きかと問われると悩みますが、

やっぱりリヴァイ兵長かなあ。



今回の無双っぷりも半端なかったです。





● 作画

今回も高いクオリティ！



演出もかっこよくて、

特に立体機動装置でびゅんびゅんする時のカメラワークが動く動く。



BGMのかっこよさと合わさって、

毎回いい演出を見せてもらいました。



かっこよかったです！





● 音楽

【 前半OP「Red Swan」/ YOSHIKI feat. HYDE 】

【 後半OP「憧憬と屍の道」/ Linked Horizon 】



前半OPは１期や２期とは違う雰囲気でした。



でもOP映像の美しさと合わさって、

こちらもいい感じ♪



リンホラOPはやはり初代のインパクトが強すぎるから、

ここで雰囲気変えるのもよかったと思います。



後半OPはリンホラOPに戻ったので、

なんだか懐かしさもありましたw



今までのOPの要素を織り交ぜつつの曲で、

もはや自分には１期～３期のOPの違いを聞き分ける自信がありませんが(笑)、



実際に聴き比べてみるとちゃんと違っていて、

むしろこの３期のOPは今まで以上にかっこよく感じました。



アニメーションもスピード感ありまくりで、超かっこいい！





【 前半ED「暁の鎮魂歌」/ Linked Horizon 】

【 後半ED「Name of Love」/ cinema staff 】



今までOPを担当してきたリンホラが一度ED担当になったのは、

曲の雰囲気も変わってよかったと思います♪



いつもの激しいOPに対して、今回のEDはおとなしいけれど、

雰囲気は抜群でした。



でもそれ以上によかったのが、後半ED。



こちらもしっとりとした曲だけど、

彼らの境遇とぴったりすぎてぐっとくる…。



いつか今の苦しみや悲しさが、

すべて報われる日が来ますように。





● まとめ

作画や演出は見事だし、

ストーリーもわかりやすかったです。



かなり大きく話が進みました。



原作も読んでいるのですが、

そちらは飽きてきていて…＾＾：



だけど、アニメでまたおもしろいと思えました！

2020年秋からの続編が楽しみです＾＾"
退会済のユーザー,3.0,2020/01/30,0,"進撃の巨人の謎がどんどん明らかになっていく。

面白い。オススメ。"
luhuipeng3,5.0,2020/01/24,0,※項目の評価がわからない、評価したくない場合は、3.0を
まだ初心者,4.2,2020/01/16,3,"人間同士のいざこざがメインなので1話の時点で「えーっ」て思ってたのですが、結果的にめちゃくちゃ面白かったです。

どんどん真相が明らかになってきて気になって仕方なかったです。漫画読んでないので早く続きが観たいです。"
竜児,4.1,2019/12/01,0,リアルタイム視聴。
シン☆ジ,4.6,2019/10/22,12,"3期Part2を含めての感想と評価です。

Part2未視聴の場合はネタバレを開かないようご注意を。



いよいよ謎に迫る3期。

政治的な闘いもあり巨人討伐が減ったかと思ったら、真実に突き進み怒涛の展開。

回想多めだけどその描き方も見いってしまうモノがあるし、主人公達の葛藤もモロに同調し共感。

原作読んでなくて良かったｗ



漫画を作る際に編集者の助力がどれだけあったかはわかりませんが、漫画家って大変だな、原作者は凄いな、と思いました。

設定やストーリーや展開やセリフに感心するし、それだけでなく絵も描いて表現しなければならないんですから。

{netabare}

それにしても。。

エレンの母を食ったのが父の前妻、つまり義理の母の巨人体だったなんて。

妹は簡単に葬られるし、壁の中の民が皆巨人と同胞って。。

何とサディスティックな設定なことか。



あとクリスタがやけに美形キャラなのが謎でしたが

ようやくその意味がわかりましたｗ

{/netabare}

進撃の巨人。。恐るべし。"
うなたまごはん,5.0,2019/10/14,4,"以前書いたコメがアホすぎたので更新します。



最高です。"
ZORRRO,4.4,2019/08/09,8,"1期：巨人だぁー！きゃぁぁぁーー！！！

↓

2期：そもそも巨人の正体ってなんなんだ…

↓

3期1クール目：調査兵団(エレン)ピーンチ！





【ストーリー・キャラ】



いや、そもそもエレンは毎回ピンチな気がするけど…(笑)



2期での回想含めた重要なエピソードで、「巨人は人間だ！」というのが各キャラたちの共通認識になりました。



今回のメインは、エレンやリヴァイ達調査兵団の話です。

要は巨人のエレンを引き渡せや！というのから始まり、裏の敵とゴタゴタする流れ。

戦う相手が巨人ではなく対人間になります。





話数を重ねるごとにリヴァイの出番がどんどん増えてきましたが、

今回はリヴァイ関係の過去回想も入ります。リヴァイの活躍も含めて、今回の見どころだと思いました。



回想といえば、エルヴィン団長やエレン父などの回想も入り、各々が重要なエピソードだったりします。

回想のくどさも感じることなく、話も結構サクサク進むので良かったです。



1クール目は全12話ですが、2クール目へ続く気合の入った演出で終了。

これはここから盛り上がるぞー。





【他】



オープニングはアーティストも変わり、今までと雰囲気がだいぶ変わりました。アリですね。



2期もそうでしたが、深まってた謎がだんだん明かされていくようで、

先がどんどん気になっていく展開でした。リヴァイ絡みの新キャラも良いキャラ(良い声)してる。



今までも良かったけど、作画が更に綺麗になったような気がする。気のせいかもｗ



4期決まってたのね…とりあえず2クール目を楽しみます。"
オカルトマン,4.0,2019/08/02,7,やっぱ面白いネ進撃の巨人は＾＾
えくいてぃ,4.6,2019/07/11,7,"■Season3 Part1



今まで謎だった部分が結構見えてきた感じがしました＾＾

いろんな物語が入っているのですね～

ただ、インパクトとしてはやっぱり1期かなぁ～？？



こういう作品の１２話って短いねｗ

シーズン４（５０話～）は来年の４月からだそうです。

必ず見ないとっ！"
プクミン,3.1,2019/06/01,12,"１期２期と、巨人の絵（人体模型）やキャラの顔（ホラー顔）に若干の抵抗を覚えつつも見てきましたが、慣れた！！



３期ですが、徐々に明らかになる内容と共に、舞台が目まぐるしく変わって行きます。

リアルタイムで見ていた時は、物語の謎を明かす為の脇道に逸れた感がどうにもつまらなく感じ、一度は断念しましたが、一気見するとおかしな事に完走！！



で、実際見終わってみてどうだったかと言うと、

「よく分からない！！」

これでした！！



バトルシーンは相変わらず派手だしいいんですよ。

何をしようとしてるかもわかるんですよ。

ただ、謎を解明していき、それを説明している部分が、いまいち分かりにくいんですよ。

色んな人の思考が交差しており、多分そこで共感が持てず理解しにくかったのかなと思います。



３期は、そういう内容が多かった印象でした。"
kooodain,4.3,2019/05/20,4,"壁の中の真実が白じつの下にさらされます。

中々に手の混んだ設定というか進行でした。

今までのシリーズの中で一番楽しめました。



OPがHydeになっていましたね。

個人的にはとても良かったですが少し声が綺麗すぎて世界観と離れている気も。

あと…結局Yoshikiが作った曲じゃYoshiki感が抜けない曲でそこだけは……。

EDは相変わらずあの人ですが今まででは一番良かったと思います。

誰かとのコラボ曲もそうでしたがバラード系の方が合っている様に思えます。

あと作曲面でも一辺倒になりにくいというかある程度隠せますから。

隠せないYoshikiというのもいますがね…。



この期を総じると壁の中の勢力の謎の解明です。

王家や貴族、ウォール教等の謎がほとんど解明されます。

また壁の中の世界についても明かされます。

そして人々が何百年も安全に暮らせてきた理由も…。



これからの題材は巨人自体の謎でしょう。

外からくる巨人の謎。その巨人の勢力と軍団。

巨人自体の謎。

全てがエレンの家の地下にあるとは思えません。

これからの展開が益々楽しみになっています。



あとED…最後の気になりましたねぇ………。

どうやってどうしたらああなるのか想像がつきません。

というか一つ心当たりはありますが……それでそこまで拗れるとも思えませんし。

まぁ楽しみがありそうで何よりですww



▼物語の評価 ▼作画の評価 ▼声優の評価 ▼音楽の評価 ▼キャラの評価

総評は今回は無しで。

物語の点、シリーズ構成の点、OPEDの部分で先述の理由で評価が少し上がっています。

物語評価は見かけ上は同じですが確実に内面では評価は上がっています。

それ以外は今までと変わりありません。"
GJ,3.0,2019/05/12,1,ハイドのオープニングは最高！笑 内容は、巨人抜きでの人同士の殺し合いで終始終了。
前田定満,4.0,2019/05/05,9,"この三期ではヒストリアの壮絶な過去、

壁の真の支配者、

６年前エレンは親父に何をされたのか、

リヴァイの過去と名字、

中央憲兵の親玉ケニーとの関係

などなどが明かされます。



まずまず三期で凄さを感じたのは

NHKで放送されたということ。

NHKのいいのはCMがないことです。

一期のレビューでも書きましたが、

進撃の巨人は作画やストーリーを含めて映画っぽいです。

CMがないと毎週映画を観てる感じで得をした気分になります。

エンディングもジブリっぽいですし。





三期はヒストリア(クリスタ)の成長物語と私は思っています。

今までクリスタというと良い子でおしとやかで、

アルミンからは「女神様」だとか、

ライナーからは「結婚したい」だとか…

しかし二期の最後の一件のあと

そんなイメージとはかけ離れたキャラだと判明します。

暴言をはき、あまり笑わず。

それでも自分を抑え父親の言いなりになったヒストリアだが、

父親に物申し、訓練で鍛えた技を披露。

そこでまた一皮剥けます。

その後巨人化した父親を倒し、

調査兵団らの移行で女王になったヒストリアは清々しく、凛々しく、

民の目線になって考え、

たくましく理想的な女王になります。

女王の即位式のヒストリアの姿は涙が出るくらい素敵だった。



大事なのは「自分はどうしたいか、どう生きたいか」という意志を持つこと。

そのためには外見の自分だけでなく、内面の自分もきちんと見せなければいけない。

格好つけはいつまでも成長できないんだと教えられた気がします。





最後に原作を読んでいる人からすると

アニメで気になるのは声優の演技です。

特にヒストリアのクリスタ時代からのキャラ変による声の変化が楽しみでした。

ヒストリア役の三上枝織さん。

見事にキャラ変に対応されていました。

その迫力ある演技にとても圧倒されました。

声優さんの凄さを改めて実感した瞬間でした。"
えりりん908,5.0,2019/04/29,22,"４月に再開するpart2の♯５０が、

ものすごく、待ち遠しかったんです！！！



でもその前に、NHK総合で４夜連続で振り返り再放送、

やってくれたの、凄く嬉しかった(≧▽≦)



不謹慎な話で恐縮なんですけど、#45が、災害時のＬ字型画面だったので、

フルスクリーンで見たかったから、大歓迎でした(*≧∀≦*)！！



さあ準備は万端。

今度はどんな展開で驚かせてくれるのか、

ドキドキです（○_○）！！"
